k,question_number,question,gold_answer,prediction,f1,retrieved_docs
1,850,where do they put the chip in dogs,"Microchip implant (animal) In dogs and cats, chips are usually", chip The chip is usually placed on the dog's,0.11111111111111112,"['The domestic dog (Canis lupus familiaris or Canis familiaris) is a domesticated canid which has been selectively bred for millennia for various behaviors, sensory capabilities, and physical attributes.']"
1,851,what is the alcohol content of molson canadian,Molson Canadian Molson Canadian is a brand of 5% abv,Molson Canadian Rum The alcohol content ofolson Canadian is,0.47058823529411764,"['The coats of domestic dogs are of two varieties: ""double"" being common with dogs (as well as wolves) originating from colder climates, made up of a coarse guard hair and a soft down hair, or ""single"", with the topcoat only.']"
1,852,when does trey get shot in the oc,Trey Atwood Trey is revealed to have been in a," (The O.C. season 6) In the season finale,",0.125,"['For five consecutive seasons, starting in season seven, the title was given to a white male who plays the guitar – a trend that Idol pundits call the ""White guy with guitar"" or ""WGWG"" factor. Just hours before the season eleven finale, where Phillip Phillips was named the winner, Richard Rushfield, author of the book American Idol: The Untold Story, said, ""You have this alliance between young girls and grandmas and they see it, not necessarily as a contest to create a pop star competing on the contemporary radio, but as .... who\'s the nicest guy in a popularity contest,"" he says, ""And that has led to this dynasty of four, and possibly now five, consecutive, affable, very nice, good-looking white boys.""']"
1,853,name or list three components of a lipid raft,Lipid raft One key difference between lipid rafts and the, lipid raft A lipid raft is a swimsuit made of,0.35294117647058826,"['Ajahn Sucitto describes the path as ""a mandala of interconnected factors that support and moderate each other."" The eight factors of the path are not to be understood as stages, in which each stage is completed before moving on to the next. Rather, they are understood as eight significant dimensions of one\'s behaviour—mental, spoken, and bodily—that operate in dependence on one another; taken together, they define a complete path, or way of living.']"
1,854,when was the rose that grew from concrete written,The Rose That Grew from Concrete (poetry collection) The Rose, Books of the World The books of the,0.0,"['An earlier draft of To Kill a Mockingbird, titled Go Set a Watchman, was controversially released on July 14, 2015. This draft, which was completed in 1957, is set 20 years after the time period depicted in To Kill a Mockingbird but is not a continuation of the narrative. This earlier version of the story follows an adult Scout Finch who travels from New York to visit her father, Atticus Finch, in Maycomb, Alabama, where she is confronted by the intolerance in her community. The Watchman manuscript was believed to have been lost until Lee\'s lawyer Tonja Carter discovered it; although this claim has been widely disputed. Watchman contains early versions of many of the characters from To Kill a Mockingbird. According to Lee\'s agent Andrew Nurnberg, Mockingbird was originally intended to be the first book of a trilogy: ""They discussed publishing Mockingbird first, Watchman last, and a shorter connecting novel between the two."" This assertion has been discredited however by the rare books expert James S. Jaffe, who reviewed the pages at the request of Lee\'s attorney and found them to be only another draft of ""To Kill a Mockingbird"". The statement was also contrary to Jonathan Mahler\'s description of how ""Watchman"" was seen as just the first draft of ""Mockingbird"". Instances where many passages overlap between the two books, in some case word for word, also refutes this assertion.']"
1,855,who is next in line for the royal throne of england,Succession to the British throne Queen Elizabeth II is the,Royal Crown of England The next royal throne will,0.125,"['The prime minister is often, but not always, a member of parliament[clarification needed] and is expected with other ministers to ensure the passage of bills through the legislature. In some monarchies the monarch may also exercise executive powers (known as the royal prerogative) that are constitutionally vested in the crown and may be exercised without the approval of parliament.']"
1,856,how strong was the 2011 earthquake in japan,2011 Tōhoku earthquake and tsunami The 2011 earthquake off the,707 homes A total of 707 homes have been sold,0.0,"[""Strong aftershocks continued to strike even months after the main quake. On May 25, an aftershock of 6.0 Mw (6.4 Ms according to CEA) hit northeast of the original earthquake's epicenter, in Qingchuan County, Sichuan, causing eight deaths, 1000 injuries, and destroying thousands of buildings. On May 27, two aftershocks, one 5.2 Mw in Qingchuan County and one 5.7 Mw in Ningqiang County, Shaanxi, led to the collapse of more than 420,000 homes and injured 63 people. The same area suffered two more aftershocks of 5.6 and 6.0 Ms (5.8 and 5.5 Mw, respectively, according to USGS) on July 23, resulting in 1 death, 6 serious injuries, collapse of hundreds of homes and damaging kilometers of highways. Pingwu County and Beichuan County, Sichuan, also northeast of Wenchuan and close to the epicenter of a 7.2 Ms earthquake in 1976, suffered a 6.1 Ms aftershock (5.7 Mw according to USGS) on August 1; it caused 2 deaths, 345 injuries, collapse of 707 homes, damages to over 1,000 homes, and blocked 25 kilometres (16 mi) of country roads. As late as August 5, yet another aftershock of 6.1 Ms (6.2 Mw according to USGS) hit Qingchuan, Sichuan, causing 1 death, 32 injuries, telecommunication interruptions, and widespread hill slides blocking roads in the area including a national highway.""]"
1,857,when does season 13 of criminal minds begin,Criminal Minds (season 13) The thirteenth season of Criminal Minds, Criminal Minds (season 13) The 13th season of Criminal Mind,0.7777777777777778,"['The thirteenth season premiered on January 15, 2014, with Ryan Seacrest returning as host. Randy Jackson and Keith Urban returned, though Jackson moved from the judging panel to the role of in-mentor. Mariah Carey and Nicki Minaj left the panel after one season. Former judge Jennifer Lopez and former mentor Harry Connick, Jr. joined Urban on the panel. Also, Nigel Lythgoe and Ken Warwick were replaced as executive producers by Per Blankens, Jesse Ignjatovic and Evan Pragger. Bill DeRonde replaced Warwick as a director of the audition episodes, while Louis J. Horvitz replaced Gregg Gelfand as a director of the show.']"
1,858,how did the mission of kirtland air force base change as it teamed up with the manhattan project,Kirtland Air Force Base Perhaps one of the most important,hattan Project The Manhattan Project was a United States Air Force,0.2222222222222222,"['The 1973 oil embargo and 1979 energy crisis caused a reorganization of energy policies around the world and brought renewed attention to developing solar technologies. Deployment strategies focused on incentive programs such as the Federal Photovoltaic Utilization Program in the US and the Sunshine Program in Japan. Other efforts included the formation of research facilities in the US (SERI, now NREL), Japan (NEDO), and Germany (Fraunhofer Institute for Solar Energy Systems ISE).']"
1,859,who won the world cup the most time,FIFA World Cup The 21 World Cup tournaments have been, FIFA World Cup With the record for most FIFA World,0.4444444444444444,"[""By the late 20th century, the majority of the world's countries had a prime minister or equivalent minister, holding office under either a constitutional monarchy or a ceremonial president. The main exceptions to this system have been the United States and the presidential republics in Latin America modelled on the U.S. system, in which the president directly exercises executive authority.""]"
1,860,how many parts of speech exist in english grammar,"English grammar Eight ""word classes"" or ""parts of speech"" are", grammar The English grammar is divided into four parts,0.33333333333333326,"[""The three marks of existence may reflect Upanishadic or other influences. K.R. Norman supposes that the these terms were already in use at the Buddha's time, and were familiair to his hearers.""]"
1,861,why is bread important to the french culture,"Bread in culture During the 18th century, the moral economy", Bread Bread is a traditional French food and drink produced,0.11764705882352941,"[""New York City's food culture includes a variety of international cuisines influenced by the city's immigrant history. Central European and Italian immigrants originally made the city famous for bagels, cheesecake, and New York-style pizza, while Chinese and other Asian restaurants, sandwich joints, trattorias, diners, and coffeehouses have become ubiquitous. Some 4,000 mobile food vendors licensed by the city, many immigrant-owned, have made Middle Eastern foods such as falafel and kebabs popular examples of modern New York street food. The city is also home to nearly one thousand of the finest and most diverse haute cuisine restaurants in the world, according to Michelin. The New York City Department of Health and Mental Hygiene assigns letter grades to the city's 24,000 restaurants based upon their inspection results.""]"
1,862,legal age to get a tattoo in cyprus,Legal status of tattooing in the European Union The legal," Tattoo In Cyprus, there is no requirement for tattooing",0.23529411764705882,"['The eligible age-range for contestants is currently fifteen to twenty-eight years old. The initial age limit was sixteen to twenty-four in the first three seasons, but the upper limit was raised to twenty-eight in season four, and the lower limit was reduced to fifteen in season ten. The contestants must be legal U.S. residents, cannot have advanced to particular stages of the competition in previous seasons (varies depending on the season, currently by the semi-final stage until season thirteen), and must not hold any current recording or talent representation contract by the semi-final stage (in previous years by the audition stage).']"
1,863,what breeds are in a black russian terrier,"Black Russian Terrier Despite its name, the Black Russian Terrier",Russian Terrier A Russian Terrier is a breed of dog,0.47058823529411764,"['The coats of domestic dogs are of two varieties: ""double"" being common with dogs (as well as wolves) originating from colder climates, made up of a coarse guard hair and a soft down hair, or ""single"", with the topcoat only.']"
1,864,who wrote the book the handmaid's tale,The Handmaid's Tale The Handmaid's Tale is a dystopian novel[2]," Gives White Southerners a Way to Live ""Gives White",0.0,"['The novel is cited as a factor in the success of the civil rights movement in the 1960s, however, in that it ""arrived at the right moment to help the South and the nation grapple with the racial tensions (of) the accelerating civil rights movement"". Its publication is so closely associated with the Civil Rights Movement that many studies of the book and biographies of Harper Lee include descriptions of important moments in the movement, despite the fact that she had no direct involvement in any of them. Civil Rights leader Andrew Young comments that part of the book\'s effectiveness is that it ""inspires hope in the midst of chaos and confusion"" and by using racial epithets portrays the reality of the times in which it was set. Young views the novel as ""an act of humanity"" in showing the possibility of people rising above their prejudices. Alabama author Mark Childress compares it to the impact of Uncle Tom\'s Cabin, a book that is popularly implicated in starting the U.S. Civil War. Childress states the novel ""gives white Southerners a way to understand the racism that they\'ve been brought up with and to find another way. And most white people in the South were good people. Most white people in the South were not throwing bombs and causing havoc ... I think the book really helped them come to understand what was wrong with the system in the way that any number of treatises could never do, because it was popular art, because it was told from a child\'s point of view.""']"
1,865,who's won the snooker world championship the most,List of world snooker champions The most successful player at, Snooker World Championship The snooker world championship is the most,0.35294117647058826,"['For five consecutive seasons, starting in season seven, the title was given to a white male who plays the guitar – a trend that Idol pundits call the ""White guy with guitar"" or ""WGWG"" factor. Just hours before the season eleven finale, where Phillip Phillips was named the winner, Richard Rushfield, author of the book American Idol: The Untold Story, said, ""You have this alliance between young girls and grandmas and they see it, not necessarily as a contest to create a pop star competing on the contemporary radio, but as .... who\'s the nicest guy in a popularity contest,"" he says, ""And that has led to this dynasty of four, and possibly now five, consecutive, affable, very nice, good-looking white boys.""']"
1,866,which two bodies of water give the sinai peninsula its triangular shape,Geography of Egypt The southern side of the peninsula has,San Francisco Bay The San Francisco Bay (Spanish: San Francisco,0.0,"['Portugal (Portuguese: [puɾtuˈɣaɫ]), officially the Portuguese Republic (Portuguese: República Portuguesa), is a country on the Iberian Peninsula, in Southwestern Europe. It is the westernmost country of mainland Europe, being bordered by the Atlantic Ocean to the west and south and by Spain to the north and east. The Portugal–Spain border is 1,214 km (754 mi) long and considered the longest uninterrupted border within the European Union. The republic also includes the Atlantic archipelagos of the Azores and Madeira, both autonomous regions with their own regional governments.']"
1,867,highest point from the center of the earth,"Chimborazo With a peak elevation of 6,263 m (20,548 ft),", density The density of the Earth is 78.09%,0.1111111111111111,"['East of the divide, several roughly parallel ranges cover the southern part of the state, including the Gravelly Range, the Madison Range, Gallatin Range, Absaroka Mountains and the Beartooth Mountains. The Beartooth Plateau is the largest continuous land mass over 10,000 feet (3,000 m) high in the continental United States. It contains the highest point in the state, Granite Peak, 12,799 feet (3,901 m) high. North of these ranges are the Big Belt Mountains, Bridger Mountains, Tobacco Roots, and several island ranges, including the Crazy Mountains and Little Belt Mountains.']"
1,868,who won man of the match in 1983 world cup final,"1983 Cricket World Cup Final After losing the toss, India", FIFA World Cup Final The final took place on,0.35294117647058826,"['The only attempt at a peaceful solution to the war took place at the Conference House on Staten Island between American delegates, including Benjamin Franklin, and British general Lord Howe on September 11, 1776. Shortly after the British occupation began, the Great Fire of New York occurred, a large conflagration on the West Side of Lower Manhattan, which destroyed about a quarter of the buildings in the city, including Trinity Church.']"
1,869,when does the spider-man homecoming movie come out,"Spider-Man: Homecoming Spider-Man: Homecoming premiered in Hollywood on June 28,", Spider-Man: Homecoming (film) The film was released on,0.4,"[""With filming completed in Rome, production moved to Mexico City in late March to shoot the film's opening sequence, with scenes to include the Day of the Dead festival filmed in and around the Zócalo and the Centro Histórico district. The planned scenes required the city square to be closed for filming a sequence involving a fight aboard a Messerschmitt-Bölkow-Blohm Bo 105 helicopter flown by stunt pilot Chuck Aaron, which called for modifications to be made to several buildings to prevent damage. This particular scene in Mexico required 1,500 extras, 10 giant skeletons and 250,000 paper flowers. Reports in the Mexican media added that the film's second unit would move to Palenque in the state of Chiapas, to film aerial manoeuvres considered too dangerous to shoot in an urban area.""]"
1,870,when did the haves and have nots come back on,The Haves and the Have Nots (TV series) On November,ves and Have Nots (season 8) The eighth season of,0.35294117647058826,"['In season ten, the total viewer numbers for the first week of shows fell 12–13%, and by up to 23% in the 18–49 demo compared to season nine. Later episodes, however, retained viewers better, and the season ended on a high with a significant increase in viewership for the finale – up 12% for the adults 18–49 demo and a 21% increase in total viewers from the season nine finale. While the overall viewer number has increased this season, its viewer demographics have continued to age year on year – the median age this season was 47.2 compared to a median age of 32.1 in its first season. By the time of the 2010–11 television season, Fox was in its seventh consecutive season of victory overall in the 18–49 demographic ratings in the United States.']"
1,871,what do the seven churches in revelation represent,"Seven churches of Asia The ""churches"" in this context refers", revelation The seven churches represented seven denominations in Revelation:,0.35294117647058826,"['Buddhism /ˈbudɪzəm/ is a nontheistic religion[note 1] or philosophy (Sanskrit: धर्म dharma; Pali: धम्म dhamma) that encompasses a variety of traditions, beliefs and spiritual practices largely based on teachings attributed to Gautama Buddha, commonly known as the Buddha (""the awakened one""). According to Buddhist tradition, the Buddha lived and taught in the eastern part of the Indian subcontinent, present-day Nepal sometime between the 6th and 4th centuries BCE.[note 1] He is recognized by Buddhists as an awakened or enlightened teacher who shared his insights to help sentient beings end their suffering through the elimination of ignorance and craving. Buddhists believe that this is accomplished through the direct understanding and perception of dependent origination and the Four Noble Truths.']"
1,872,how many animals are in the smithsonian zoo,National Zoological Park (United States) The two facilities host about,Smithsonian Zoo The Smithsonian Zoo is a zoo located in,0.0,"['The global dog population is estimated at 525 million:225 based on a transparent methodology, as opposed to other estimates where the methodology has not been made available – all dog population estimates are based on regional human population densities and land uses.']"
1,873,who plays the dwarf in the lord of the rings,John Rhys-Davies He is also known for his popular portrayal, He made his film debut in 2011 in the,0.2105263157894737,"['In addition to the principal cast, Alessandro Cremona was cast as Marco Sciarra, Stephanie Sigman was cast as Estrella, and Detlef Bothe was cast as a villain for scenes shot in Austria. In February 2015 over fifteen hundred extras were hired for the pre-title sequence set in Mexico, though they were duplicated in the film, giving the effect of around ten thousand extras.']"
1,874,how far is murrysville pa from pittsburgh pa,"Murrysville, Pennsylvania Murrysville is located at 40°26′5″N 79°39′24″W﻿ / ﻿40.43472°N","Murray, Pennsylvania Murray is a city in Pittsburgh, Pennsylvania,",0.15999999999999998,"['East of the divide, several roughly parallel ranges cover the southern part of the state, including the Gravelly Range, the Madison Range, Gallatin Range, Absaroka Mountains and the Beartooth Mountains. The Beartooth Plateau is the largest continuous land mass over 10,000 feet (3,000 m) high in the continental United States. It contains the highest point in the state, Granite Peak, 12,799 feet (3,901 m) high. North of these ranges are the Big Belt Mountains, Bridger Mountains, Tobacco Roots, and several island ranges, including the Crazy Mountains and Little Belt Mountains.']"
1,875,what is the job of the food and drug administration,Food and Drug Administration The Food and Drug Administration (FDA, Drug Administration The Drug Administration of the United States,0.5,"['Anthrozoology (also known as ""human–animal studies"") is the study of interaction between living things. It is a burgeoning interdisciplinary field that overlaps with a number of other disciplines, including anthropology, ethology, medicine, psychology, veterinary medicine and zoology. A major focus of anthrozoologic research is the quantifying of the positive effects of human-animal relationships on either party and the study of their interactions. It includes scholars from a diverse range of fields, including anthropology, sociology, biology, and philosophy.[n 7]']"
1,876,actor who played scarecrow in wizard of oz,"Ray Bolger Raymond Wallace ""Ray"" Bolger (January 10, 1904 â€“",Wizard of Oz (1939 film) The Wizard of Oz,0.0,"[""In his native Poland, in France, where he composed most of his works, and beyond, Chopin's music, his status as one of music's earliest superstars, his association (if only indirect) with political insurrection, his love life and his early death have made him, in the public consciousness, a leading symbol of the Romantic era. His works remain popular, and he has been the subject of numerous films and biographies of varying degrees of historical accuracy.""]"
1,877,as a factor of production what is capital,Factors of production The classical economists also employed the word, capital A factor of production is a measure of,0.26666666666666666,"['Advanced economies led global economic growth prior to the financial crisis with ""emerging"" and ""developing"" economies lagging behind. The crisis completely overturned this relationship. The International Monetary Fund found that ""advanced"" economies accounted for only 31% of global GDP while emerging and developing economies accounted for 69% of global GDP from 2007 to 2014. In the tables, the names of emergent economies are shown in boldface type, while the names of developed economies are in Roman (regular) type.']"
1,878,where do we get most of our electricity energy from,Electricity generation Almost all commercial electrical power on Earth is, electricity Generation of electricity in the United States by volume,0.2105263157894737,"[""Solar power is anticipated to become the world's largest source of electricity by 2050, with solar photovoltaics and concentrated solar power contributing 16 and 11 percent to the global overall consumption, respectively.""]"
1,879,is penn foster an accredited online high school,Penn Foster High School Penn Foster High School is a," Sports In the United States, the National Football League",0.0,"['In 2014 the Notre Dame student body consisted of 12,179 students, with 8,448 undergraduates, 2,138 graduate and professional and 1,593 professional (Law, M.Div., Business, M.Ed.) students. Around 21–24% of students are children of alumni, and although 37% of students come from the Midwestern United States, the student body represents all 50 states and 100 countries. As of March 2007[update] The Princeton Review ranked the school as the fifth highest \'dream school\' for parents to send their children. As of March 2015[update] The Princeton Review ranked Notre Dame as the ninth highest. The school has been previously criticized for its lack of diversity, and The Princeton Review ranks the university highly among schools at which ""Alternative Lifestyles [are] Not an Alternative."" It has also been commended by some diversity oriented publications; Hispanic Magazine in 2004 ranked the university ninth on its list of the top–25 colleges for Latinos, and The Journal of Blacks in Higher Education recognized the university in 2006 for raising enrollment of African-American students. With 6,000 participants, the university\'s intramural sports program was named in 2004 by Sports Illustrated as the best program in the country, while in 2007 The Princeton Review named it as the top school where ""Everyone Plays Intramural Sports."" The annual Bookstore Basketball tournament is the largest outdoor five-on-five tournament in the world with over 700 teams participating each year, while the Notre Dame Men\'s Boxing Club hosts the annual Bengal Bouts tournament that raises money for the Holy Cross Missions in Bangladesh.']"
1,880,who played the son in smokey and the bandit,Smokey and the Bandit The trip to Texas is mostly, Smokey and the Bandit (film) The film stars,0.42857142857142855,"['Despite being an original story, Spectre draws on Ian Fleming\'s source material, most notably in the character of Franz Oberhauser, played by Christoph Waltz. Oberhauser shares his name with Hannes Oberhauser, a background character in the short story ""Octopussy"" from the Octopussy and The Living Daylights collection, and who is named in the film as having been a temporary legal guardian of a young Bond in 1983. Similarly, Charmian Bond is shown to have been his full-time guardian, observing the back story established by Fleming. With the acquisition of the rights to Spectre and its associated characters, screenwriters Neal Purvis and Robert Wade revealed that the film would provide a minor retcon to the continuity of the previous films, with the Quantum organisation alluded to in Casino Royale and introduced in Quantum of Solace reimagined as a division within Spectre rather than an independent organisation.']"
1,881,who was the lead singer of simple minds,Jim Kerr James Kerr (born 9 July 1959) is a," Simple Minds (song) ""Simple Minds"" is a song",0.125,"['Kanye Omari West (/ˈkɑːnjeɪ/; born June 8, 1977) is an American hip hop recording artist, record producer, rapper, fashion designer, and entrepreneur. He is among the most acclaimed musicians of the 21st century, attracting both praise and controversy for his work and his outspoken public persona.']"
1,882,who was the first person to sing you were always on my mind,"Always on My Mind ""Always on My Mind"" is a"," You Were Always on My Mind ""You Were Always On",0.631578947368421,"['West\'s breakthrough came a year later on October 23, 2002, when, while driving home from a California recording studio after working late, he fell asleep at the wheel and was involved in a near-fatal car crash. The crash left him with a shattered jaw, which had to be wired shut in reconstructive surgery. The accident inspired West; two weeks after being admitted to the hospital, he recorded a song at the Record Plant Studios with his jaw still wired shut. The composition, ""Through The Wire"", expressed West\'s experience after the accident, and helped lay the foundation for his debut album, as according to West ""all the better artists have expressed what they were going through"". West added that ""the album was my medicine"", as working on the record distracted him from the pain. ""Through The Wire"" was first available on West\'s Get Well Soon... mixtape, released December 2002. At the same time, West announced that he was working on an album called The College Dropout, whose overall theme was to ""make your own decisions. Don\'t let society tell you, \'This is what you have to do.\'""']"
1,883,who played the oldest brother in malcolm in the middle,"Characters of Malcolm in the Middle Francis, played by Christopher", Brother (Malcolm in the Middle) Brother is a fictional,0.375,"[""Bond travels to Austria to find White, who is dying of thallium poisoning. He admits to growing disenchanted with Quantum and tells Bond to find and protect his daughter, Dr. Madeline Swann, who will take him to L'Américain; this will in turn lead him to Spectre. White then commits suicide. Bond locates Swann at the Hoffler Klinik, but she is abducted by Hinx. Bond rescues her and the two meet Q, who discovers that Sciarra's ring links Oberhauser to Bond's previous missions, identifying Le Chiffre, Dominic Greene and Raoul Silva as Spectre agents. Swann reveals that L'Américain is a hotel in Tangier.""]"
1,884,who is the youngest of the kardashian sisters,"Kylie Jenner Jenner was born in Los Angeles, California. She","ardashian Sister The Kardashian sisters were born in Los Angeles,",0.4210526315789474,"['Beyoncé Giselle Knowles was born in Houston, Texas, to Celestine Ann ""Tina"" Knowles (née Beyincé), a hairdresser and salon owner, and Mathew Knowles, a Xerox sales manager. Beyoncé\'s name is a tribute to her mother\'s maiden name. Beyoncé\'s younger sister Solange is also a singer and a former member of Destiny\'s Child. Mathew is African-American, while Tina is of Louisiana Creole descent (with African, Native American, French, Cajun, and distant Irish and Spanish ancestry). Through her mother, Beyoncé is a descendant of Acadian leader Joseph Broussard. She was raised in a Methodist household.']"
1,885,who played in the 1998 afl grand final,1998 AFL Grand Final The 1998 AFL Grand Final was, 1998 AFL Grand Final The 1998 AFL grand final,0.9411764705882353,"[""During the top 11 week, due to a mix-up with the contestants' telephone number, voting was repeated on what was normally the result night, with the result reveal postponed until the following night.""]"
1,886,who plays meg's voice on family guy,Meg Griffin Meg made her first appearance on television when,Meg Griffin Meg made her first appearance on television when,1.0,"['The first season was co-hosted by Ryan Seacrest and Brian Dunkleman. Dunkleman quit thereafter, making Seacrest the sole emcee of the show starting with season two.']"
1,887,what type of boundary divides canada from the united states,"Canada–United States border The Canada–United States border (French: frontière Canada–États-Unis),", boundary The boundary between Canada and the United States,0.2857142857142857,"['Portugal (Portuguese: [puɾtuˈɣaɫ]), officially the Portuguese Republic (Portuguese: República Portuguesa), is a country on the Iberian Peninsula, in Southwestern Europe. It is the westernmost country of mainland Europe, being bordered by the Atlantic Ocean to the west and south and by Spain to the north and east. The Portugal–Spain border is 1,214 km (754 mi) long and considered the longest uninterrupted border within the European Union. The republic also includes the Atlantic archipelagos of the Azores and Madeira, both autonomous regions with their own regional governments.']"
1,888,where did the brady bunch live in california,"The Brady Bunch Mike Brady (Robert Reed), a widowed architect", Brady Bunch The Brady Bunch is an American sitcom,0.39999999999999997,"['Ecuador, Colombia, Guyana, Peru, and Brazil were the top source countries from South America for legal immigrants to the New York City region in 2013; the Dominican Republic, Jamaica, Haiti, and Trinidad and Tobago in the Caribbean; Egypt, Ghana, and Nigeria from Africa; and El Salvador, Honduras, and Guatemala in Central America. Amidst a resurgence of Puerto Rican migration to New York City, this population had increased to approximately 1.3 million in the metropolitan area as of 2013.']"
1,889,what is the purpose of a probate court,Probate court A probate court (sometimes called a surrogate court)," probate court In the United States, the Supreme Court",0.39999999999999997,"['The latter in effect allows the government to appeal the opposition of parliament to the electorate. However, in many jurisdictions a head of state may refuse a parliamentary dissolution, requiring the resignation of the prime minister and his or her government. In most modern parliamentary systems, the prime minister is the person who decides when to request a parliamentary dissolution.']"
1,890,what is the second law of thermodynamics physics,Second law of thermodynamics The second law of thermodynamics states, thermodynamics The two laws of thermodynamics are the,0.4,"['Perhaps foremost among what Whitehead considered faulty metaphysical assumptions was the Cartesian idea that reality is fundamentally constructed of bits of matter that exist totally independently of one another, which he rejected in favor of an event-based or ""process"" ontology in which events are primary and are fundamentally interrelated and dependent on one another. He also argued that the most basic elements of reality can all be regarded as experiential, indeed that everything is constituted by its experience. He used the term ""experience"" very broadly, so that even inanimate processes such as electron collisions are said to manifest some degree of experience. In this, he went against Descartes\' separation of two different kinds of real existence, either exclusively material or else exclusively mental. Whitehead referred to his metaphysical system as ""philosophy of organism"", but it would become known more widely as ""process philosophy.""']"
1,891,who did the united states side with during the war between britain and france,France–United States relations A crisis emerged in 1793 when France,–United States relations The United Statesâ€“United Kingdom relations,0.33333333333333326,"['Writing in 1998 Kurt Jonassohn and Karin Björnson stated that the CPPCG was a legal instrument resulting from a diplomatic compromise. As such the wording of the treaty is not intended to be a definition suitable as a research tool, and although it is used for this purpose, as it has an international legal credibility that others lack, other definitions have also been postulated. Jonassohn and Björnson go on to say that none of these alternative definitions have gained widespread support for various reasons.']"
1,892,where are taste receptors located on the tongue,"Taste bud Taste buds contain the taste receptor cells, which",aste receptor The taste receptor is a receptor located on,0.23529411764705882,"['Dog communication is about how dogs ""speak"" to each other, how they understand messages that humans send to them, and how humans can translate the ideas that dogs are trying to transmit.:xii These communication behaviors include eye gaze, facial expression, vocalization, body posture (including movements of bodies and limbs) and gustatory communication (scents, pheromones and taste). Humans communicate with dogs by using vocalization, hand signals and body posture.']"
1,893,who wrote the song ask the blind man he saw it all,"Daryl Mosley Daryl Mosley (born September 21, 1964) is an"," ask the Blind Man ""Ask the BlindMan"" is a",0.13333333333333333,"['Frédéric François Chopin (/ˈʃoʊpæn/; French pronunciation: \u200b[fʁe.de.ʁik fʁɑ̃.swa ʃɔ.pɛ̃]; 22 February or 1 March 1810 – 17 October 1849), born Fryderyk Franciszek Chopin,[n 1] was a Polish and French (by citizenship and birth of father) composer and a virtuoso pianist of the Romantic era, who wrote primarily for the solo piano. He gained and has maintained renown worldwide as one of the leading musicians of his era, whose ""poetic genius was based on a professional technique that was without equal in his generation."" Chopin was born in what was then the Duchy of Warsaw, and grew up in Warsaw, which after 1815 became part of Congress Poland. A child prodigy, he completed his musical education and composed his earlier works in Warsaw before leaving Poland at the age of 20, less than a month before the outbreak of the November 1830 Uprising.']"
1,894,what were the main objectives of the spanish in the new world,Natural history in the Spanish New World The primary objective,"anish in the New World The term ""Spanish in the",0.5333333333333333,"[""The land within the borders of current Portugal has been continuously settled and fought over since prehistoric times. The Celts and the Romans were followed by the Visigothic and the Suebi Germanic peoples, who were themselves later invaded by the Moors. These Muslim peoples were eventually expelled during the Christian Reconquista of the peninsula. By 1139, Portugal had established itself as a kingdom independent from León. In the 15th and 16th centuries, as the result of pioneering the Age of Discovery, Portugal expanded Western influence and established the first global empire, becoming one of the world's major economic, political and military powers.""]"
1,895,where did the song london bridge is falling down,"London Bridge Is Falling Down ""London Bridge Is Falling Down""","ondon Bridge Is Falling Down ""London BridgeIs Falling Down""",0.7368421052631577,"['The Zipingpu Hydropower Plant (simplified Chinese: 紫坪铺水库; traditional Chinese: 紫坪鋪水庫) located 20 km east of the epicenter was damaged. A recent inspection indicated that the damage was less severe than initially feared, and it remains structurally stable and safe. The Tulong reservoir upstream is in danger of collapse. About 2,000 troops have been allocated to Zipingpu, trying to release the pressure through spillway. In total, 391 dams, most of them small, were reported damaged by the quake.']"
1,896,who was the original singer of the song hallelujah,"Hallelujah (Leonard Cohen song) ""Hallelujah"" is a song written by","allelujah (song) The song's origins are unclear, although",0.23529411764705882,"['The ""Notre Dame Victory March"" is the fight song for the University of Notre Dame. It was written by two brothers who were Notre Dame graduates. The Rev. Michael J. Shea, a 1904 graduate, wrote the music, and his brother, John F. Shea, who earned degrees in 1906 and 1908, wrote the original lyrics. The lyrics were revised in the 1920s; it first appeared under the copyright of the University of Notre Dame in 1928. The chorus is, ""Cheer cheer for old Notre Dame, wake up the echos cheering her name. Send a volley cheer on high, shake down the thunder from the sky! What though the odds be great or small, old Notre Dame will win over all. While her loyal sons are marching, onward to victory!""']"
1,897,when was the first garage door opener invented,Garage door opener The electric overhead garage door opener was, garage door opener The first garage- door opener was invented,0.7777777777777778,"['BMW released the first iPod automobile interface, allowing drivers of newer BMW vehicles to control an iPod using either the built-in steering wheel controls or the radio head-unit buttons. Apple announced in 2005 that similar systems would be available for other vehicle brands, including Mercedes-Benz, Volvo, Nissan, Toyota, Alfa Romeo, Ferrari, Acura, Audi, Honda, Renault, Infiniti and Volkswagen. Scion offers standard iPod connectivity on all their cars.']"
1,898,what mountain system runs along australia's eastern coast,"Great Dividing Range The Great Dividing Range, or the Eastern",Mount Rainier The Mount Rainier (Australian: Torquay–,0.0,"['Tajikistan is landlocked, and is the smallest nation in Central Asia by area. It lies mostly between latitudes 36° and 41° N (a small area is north of 41°), and longitudes 67° and 75° E (a small area is east of 75°). It is covered by mountains of the Pamir range, and more than fifty percent of the country is over 3,000 meters (9,800 ft) above sea level. The only major areas of lower land are in the north (part of the Fergana Valley), and in the southern Kofarnihon and Vakhsh river valleys, which form the Amu Darya. Dushanbe is located on the southern slopes above the Kofarnihon valley.']"
